@RELATION thread_length

@ATTRIBUTE threadID NUMERIC
@ATTRIBUTE sentiment_1 NUMERIC
@ATTRIBUTE sentiment_2 NUMERIC
@ATTRIBUTE time_1 NUMERIC
@ATTRIBUTE time_2 NUMERIC
@ATTRIBUTE arrivalPattern_1 NUMERIC
@ATTRIBUTE arrivalPattern_2 NUMERIC
@ATTRIBUTE topicMSE_1 NUMERIC
@ATTRIBUTE topicMSE_2 NUMERIC
@ATTRIBUTE posterInteractions_1 NUMERIC
@ATTRIBUTE posterInteractions_2 NUMERIC
@ATTRIBUTE mutualInteractions_1 NUMERIC
@ATTRIBUTE mutualInteractions_2 NUMERIC
@ATTRIBUTE numWords_1 NUMERIC
@ATTRIBUTE numWords_2 NUMERIC
@ATTRIBUTE question_1 NUMERIC
@ATTRIBUTE question_2 NUMERIC
@ATTRIBUTE exclaim_1 NUMERIC
@ATTRIBUTE exclaim_2 NUMERIC
@ATTRIBUTE onThreadTopic_1 NUMERIC
@ATTRIBUTE onThreadTopic_2 NUMERIC
@ATTRIBUTE overlapPrevious_1 NUMERIC
@ATTRIBUTE overlapPrevious_2 NUMERIC
@ATTRIBUTE overlapDistance_1 NUMERIC
@ATTRIBUTE overlapDistance_2 NUMERIC
@ATTRIBUTE timeliness_1 NUMERIC
@ATTRIBUTE timeliness_2 NUMERIC
@ATTRIBUTE lengthiness_1 NUMERIC
@ATTRIBUTE lengthiness_2 NUMERIC
@ATTRIBUTE formatPunctuation_1 NUMERIC
@ATTRIBUTE formatPunctuation_2 NUMERIC
@ATTRIBUTE formatEmoticons_1 NUMERIC
@ATTRIBUTE formatEmoticons_2 NUMERIC
@ATTRIBUTE formatCapitals_1 NUMERIC
@ATTRIBUTE formatCapitals_2 NUMERIC
@ATTRIBUTE averageSentiment NUMERIC
@ATTRIBUTE participants NUMERIC
@ATTRIBUTE totalLinks NUMERIC
@ATTRIBUTE topicScores_1_1 NUMERIC
@ATTRIBUTE topicScores_1_2 NUMERIC
@ATTRIBUTE topicScores_1_3 NUMERIC
@ATTRIBUTE topicScores_1_4 NUMERIC
@ATTRIBUTE topicScores_1_5 NUMERIC
@ATTRIBUTE topicScores_1_6 NUMERIC
@ATTRIBUTE topicScores_1_7 NUMERIC
@ATTRIBUTE topicScores_1_8 NUMERIC
@ATTRIBUTE topicScores_1_9 NUMERIC
@ATTRIBUTE topicScores_1_10 NUMERIC
@ATTRIBUTE topicScores_1_11 NUMERIC
@ATTRIBUTE topicScores_1_12 NUMERIC
@ATTRIBUTE topicScores_1_13 NUMERIC
@ATTRIBUTE topicScores_1_14 NUMERIC
@ATTRIBUTE topicScores_1_15 NUMERIC
@ATTRIBUTE topicScores_1_16 NUMERIC
@ATTRIBUTE topicScores_1_17 NUMERIC
@ATTRIBUTE topicScores_1_18 NUMERIC
@ATTRIBUTE topicScores_1_19 NUMERIC
@ATTRIBUTE topicScores_1_20 NUMERIC
@ATTRIBUTE topicScores_2_1 NUMERIC
@ATTRIBUTE topicScores_2_2 NUMERIC
@ATTRIBUTE topicScores_2_3 NUMERIC
@ATTRIBUTE topicScores_2_4 NUMERIC
@ATTRIBUTE topicScores_2_5 NUMERIC
@ATTRIBUTE topicScores_2_6 NUMERIC
@ATTRIBUTE topicScores_2_7 NUMERIC
@ATTRIBUTE topicScores_2_8 NUMERIC
@ATTRIBUTE topicScores_2_9 NUMERIC
@ATTRIBUTE topicScores_2_10 NUMERIC
@ATTRIBUTE topicScores_2_11 NUMERIC
@ATTRIBUTE topicScores_2_12 NUMERIC
@ATTRIBUTE topicScores_2_13 NUMERIC
@ATTRIBUTE topicScores_2_14 NUMERIC
@ATTRIBUTE topicScores_2_15 NUMERIC
@ATTRIBUTE topicScores_2_16 NUMERIC
@ATTRIBUTE topicScores_2_17 NUMERIC
@ATTRIBUTE topicScores_2_18 NUMERIC
@ATTRIBUTE topicScores_2_19 NUMERIC
@ATTRIBUTE topicScores_2_20 NUMERIC
@ATTRIBUTE regressionFeatures_1 NUMERIC
@ATTRIBUTE regressionFeatures_2 NUMERIC
@ATTRIBUTE regressionFeatures_3 NUMERIC
@ATTRIBUTE regressionFeatures_4 NUMERIC
@ATTRIBUTE regressionFeatures_5 NUMERIC
@ATTRIBUTE regressionFeatures_6 NUMERIC
@ATTRIBUTE regressionFeatures_7 NUMERIC
@ATTRIBUTE regressionFeatures_8 NUMERIC
@ATTRIBUTE regressionFeatures_9 NUMERIC
@ATTRIBUTE regressionFeatures_10 NUMERIC
@ATTRIBUTE regressionFeatures_11 NUMERIC
@ATTRIBUTE regressionFeatures_12 NUMERIC
@ATTRIBUTE regressionFeatures_13 NUMERIC
@ATTRIBUTE regressionFeatures_14 NUMERIC
@ATTRIBUTE regressionFeatures_15 NUMERIC
@ATTRIBUTE regressionFeatures_16 NUMERIC
@ATTRIBUTE regressionFeatures_17 NUMERIC
@ATTRIBUTE regressionFeatures_18 NUMERIC
@ATTRIBUTE regressionFeatures_19 NUMERIC
@ATTRIBUTE regressionFeatures_20 NUMERIC
@ATTRIBUTE regressionFeatures_21 NUMERIC
@ATTRIBUTE regressionFeatures_22 NUMERIC
@ATTRIBUTE regressionFeatures_23 NUMERIC
@ATTRIBUTE regressionFeatures_24 NUMERIC
@ATTRIBUTE regressionFeatures_25 NUMERIC
@ATTRIBUTE regressionFeatures_26 NUMERIC
@ATTRIBUTE regressionFeatures_27 NUMERIC
@ATTRIBUTE regressionFeatures_28 NUMERIC
@ATTRIBUTE regressionFeatures_29 NUMERIC
@ATTRIBUTE regressionFeatures_30 NUMERIC
@ATTRIBUTE regressionFeatures_31 NUMERIC
@ATTRIBUTE regressionFeatures_32 NUMERIC
@ATTRIBUTE regressionFeatures_33 NUMERIC
@ATTRIBUTE regressionFeatures_34 NUMERIC
@ATTRIBUTE regressionFeatures_35 NUMERIC
@ATTRIBUTE regressionFeatures_36 NUMERIC
@ATTRIBUTE regressionFeatures_37 NUMERIC
@ATTRIBUTE regressionFeatures_38 NUMERIC
@ATTRIBUTE regressionFeatures_39 NUMERIC
@ATTRIBUTE regressionFeatures_40 NUMERIC
@ATTRIBUTE regressionFeatures_41 NUMERIC
@ATTRIBUTE regressionFeatures_42 NUMERIC
@ATTRIBUTE regressionFeatures_43 NUMERIC
@ATTRIBUTE regressionFeatures_44 NUMERIC
@ATTRIBUTE regressionFeatures_45 NUMERIC
@ATTRIBUTE regressionFeatures_46 NUMERIC
@ATTRIBUTE regressionFeatures_47 NUMERIC
@ATTRIBUTE regressionFeatures_48 NUMERIC
@ATTRIBUTE regressionFeatures_49 NUMERIC
@ATTRIBUTE regressionFeatures_50 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_1 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_2 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_3 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_4 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_5 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_6 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_7 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_8 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_9 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_10 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_11 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_12 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_13 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_14 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_15 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_16 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_17 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_18 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_19 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_20 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_21 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_22 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_23 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_24 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_25 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_26 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_27 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_28 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_29 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_30 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_31 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_32 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_33 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_34 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_35 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_36 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_37 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_38 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_39 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_40 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_41 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_42 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_43 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_44 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_45 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_46 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_47 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_48 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_49 NUMERIC
@ATTRIBUTE semanticRegressionFeatures_50 NUMERIC
@ATTRIBUTE threadLength NUMERIC

@DATA
195420,1,-2,1,1,01,012,0.00045551,0.00021110,2,5,653,1122,0,0,0,0,0,0,0.2757,0.3652,0.2757,0.4783,1.0000,1.0000,0.0496,0.0009,2.5510,1.5857,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.6667,3,10,0.0481062415047,0.0531620807465,0.0572949193637,0.042747327431,0.0703730575658,0.041098784027,0.0710343117446,0.0499063223247,0.0261746445759,0.0531069762316,0.0503058300577,0.0825832996584,0.0949588552955,0.0252516439514,0.0363322434885,0.0265971125234,0.0259817787737,0.0420814812094,0.0347342125565,0.06816887697,0.0687372578458,0.0591150653848,0.0688140306579,0.0640285253649,0.0401607110868,0.0401095292121,0.0352899026691,0.0480341894924,0.0344709926725,0.0537324382192,0.0457054141893,0.101118323964,0.0508150713561,0.0424468348276,0.0351619479822,0.0381049057827,0.033106142678,0.0610258553771,0.0348548567334,0.045168004504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
195466,0,0,1,2,01,012,0.00032243,0.00090651,5,2,843,605,0,0,0,1,0,1,0.2279,0.0903,0.2279,0.1944,1.0000,1.0000,0.0039,0.0060,1.5428,1.6335,1.0000,1.0000,0.0000,0.0000,4.0000,2.0000,0.0000,3,23,0.0193935918139,0.168973271556,0.126941245718,0.0500762160612,0.0,0.0431488552499,0.0568979308471,0.0519325676512,0.0868863097843,0.0173108558837,0.0540002112921,0.0139301830695,0.00556905476992,0.0,0.0301845786987,0.132132993254,0.0569432077152,0.0100967415747,0.00662551502437,0.0689566700373,0.0427697581095,0.118653160183,0.0690210121503,0.0671469178464,0.0272405528927,0.0553171329841,0.0462880392375,0.043278341322,0.0640884516776,0.0173127299075,0.0240009474975,0.0460163303979,0.0418919295508,0.0340541745625,0.0653006911158,0.0613922639617,0.0426582878163,0.0240427488574,0.0427558243228,0.066770705607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
195557,0,0,1,3,01,012,0.00038433,0.00097750,14,3,792,1123,0,0,0,0,0,0,0.4026,0.4286,0.4026,0.4762,1.0000,1.0000,0.0104,0.0496,0.7624,0.2079,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000,1.0000,3,18,0.0642731432594,0.0640150181861,0.0397043294615,0.0572333685322,0.0580781414995,0.0209550627713,0.0281825648246,0.0751143963393,0.0387656928312,0.0268450076264,0.0502170597208,0.0740349642145,0.0868708201338,0.0451249560014,0.0389064883257,0.0203684148774,0.0467206382729,0.0650240525637,0.039938988619,0.0596268919395,0.0580197093819,0.0732953462997,0.0590242297234,0.0686884081816,0.033391641698,0.0523216543411,0.0312613658013,0.0658307210031,0.0390204194738,0.0717712464712,0.0468487504113,0.073832245103,0.0648954779265,0.0165399470029,0.0292523251182,0.0411333760543,0.0286634683663,0.0543133757079,0.0507629158801,0.0411333760543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
195577,-1,1,3,3,01,012,0.00037263,0.00038941,18,3,2488,418,0,0,1,1,0,0,0.2347,0.2069,0.2347,0.3793,1.0000,1.0000,1.2749,0.1345,0.5541,0.4919,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-0.3333,3,28,0.0799957604102,0.0647862319321,0.0735767564488,0.071390717948,0.0515375137455,0.0559427125426,0.0386001404364,0.0389909776229,0.0474105380304,0.0604207792896,0.0279216735781,0.0827846155884,0.0288292107739,0.0438135110428,0.0226354350217,0.0447872918295,0.0290411902648,0.0575524318022,0.033453013421,0.046529498271,0.0843532510067,0.0714054394251,0.074093989258,0.0762998221891,0.0441166586214,0.043316204012,0.0324947909347,0.0368820154347,0.044550492799,0.0495670823735,0.035696609372,0.0915817838528,0.0280342423483,0.0439089070434,0.0300384340419,0.0462552778066,0.0356110646046,0.0552435887252,0.0437805898923,0.0327697562585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
195677,0,1,1,1,01,010,0.00027138,0.00022311,22,-1,3609,-1,0,0,0,1,0,0,0.3167,0.3185,0.3167,0.3185,1.0000,2.0000,0.0180,0.0180,0.4156,1.0874,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.3333,2,22,0.0741978609626,0.06025592055,0.0634191176471,0.064015947288,0.047268907563,0.0438072956455,0.0403695569137,0.0356904125286,0.0312977463713,0.067644671505,0.0361201298701,0.0886888846448,0.0422555385791,0.0523419595111,0.0309515851795,0.0349980901451,0.033422459893,0.0517928762414,0.0672746371276,0.0341864018335,0.0979586296989,0.0727564224911,0.0590483219028,0.0669372659295,0.0494882789802,0.0570209481153,0.0272804774084,0.0339097352114,0.0303427449284,0.04514087703,0.0377269661921,0.0910791311982,0.0459000818584,0.0341133208637,0.0394956165464,0.0393132377329,0.0281966128437,0.0556637104333,0.053895060079,0.0347325605561,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
195758,0,1,1,5,01,012,0.00021885,0.01046072,6,3,214,112,0,0,0,1,0,0,0.4419,0.2857,0.4419,0.2857,1.0000,2.0000,0.0022,0.0503,0.5972,0.0972,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6667,3,13,0.0596774193548,0.0987191650854,0.0519585253456,0.0549335863378,0.0674640824072,0.0402683654107,0.0346909731635,0.043487394958,0.0423488750339,0.0464895635674,0.0415627541339,0.0920506912442,0.0390010843047,0.0307942531851,0.0335998915695,0.0313635131472,0.0230821360802,0.0601450257522,0.0647465437788,0.0436161561399,0.170747849107,0.0,0.0,0.0,0.139642620781,0.0,0.0,0.0,0.0,0.155526141628,0.0,0.0,0.0,0.411647915288,0.0,0.0,0.122435473197,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
195773,0,0,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,1.0633,1.0633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1,0,0.0691455249724,0.0712361798733,0.0734294436036,0.0355796116256,0.0408254880332,0.0816124977554,0.0353743939666,0.0320267809045,0.0318343893492,0.0898212041146,0.0234974219532,0.0867301131262,0.0359130903214,0.0701716132673,0.0243567709001,0.0669779134495,0.0167124131031,0.0418772285355,0.029063950953,0.0438139701921,0.0691455249724,0.0712361798733,0.0734294436036,0.0355796116256,0.0408254880332,0.0816124977554,0.0353743939666,0.0320267809045,0.0318343893492,0.0898212041146,0.0234974219532,0.0867301131262,0.0359130903214,0.0701716132673,0.0243567709001,0.0669779134495,0.0167124131031,0.0418772285355,0.029063950953,0.0438139701921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
195801,0,-1,3,3,01,012,0.00004549,0.00047396,5,4,1738,654,0,0,0,0,0,0,0.2759,0.2887,0.2759,0.3299,1.0000,1.0000,0.1887,0.0031,1.9016,1.0601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,14,0.0690953667771,0.0644154120189,0.065462927218,0.0581867602206,0.0492580476935,0.0495560477071,0.0370377895623,0.0488087900974,0.0329357742244,0.0531704266593,0.0328274105831,0.0922084284337,0.0400855169736,0.0478448052051,0.0383246078026,0.0414378049138,0.0333195621206,0.0536874115312,0.0521838660084,0.0401532442494,0.0511376617791,0.0327791740024,0.0699396562151,0.0638783985378,0.0303331675783,0.0236805676885,0.0322819089602,0.0581128119666,0.0424019245501,0.0261803324956,0.0381550122972,0.0923569019044,0.0601690701144,0.0543228459688,0.049457712312,0.102194685984,0.0340962543847,0.0605319391993,0.0371067238297,0.0408832502318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
195805,-2,-1,0,1,01,012,0.01237122,0.00063890,1,1,73,20,0,0,1,0,0,0,0.0769,0.3158,0.0769,0.3158,1.0000,2.0000,0.0011,0.0387,0.3141,0.6886,1.0000,0.0000,0.0000,0.0000,0.0000,1.0000,-1.0000,3,3,0.0,0.359981299673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25853202431,0.0,0.0,0.0,0.0,0.0,0.381486676017,0.0,0.060920726219,0.0627428596518,0.054620096156,0.0790103400584,0.0451142675243,0.0516563851507,0.0504928541635,0.0546859564005,0.042457904327,0.0716339926676,0.0238194551162,0.0909969045685,0.0591864064455,0.0345327215648,0.0182432877434,0.032556914228,0.0283199051612,0.0370354108582,0.0336326315558,0.0683409804395,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
195850,0,0,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,0,0,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,0.3926,0.3926,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.0000,1,0,0.0581804518884,0.0695968843255,0.0473131643027,0.0593943510336,0.0499505047075,0.0405427863321,0.0740622990383,0.0401309276935,0.0401020253329,0.0516846463435,0.0439243625223,0.106281205517,0.0538450977984,0.0286928184859,0.0479128882852,0.041503789822,0.0238661242657,0.047905662695,0.0303258018599,0.0447842077502,0.0581804518884,0.0695968843255,0.0473131643027,0.0593943510336,0.0499505047075,0.0405427863321,0.0740622990383,0.0401309276935,0.0401020253329,0.0516846463435,0.0439243625223,0.106281205517,0.0538450977984,0.0286928184859,0.0479128882852,0.041503789822,0.0238661242657,0.047905662695,0.0303258018599,0.0447842077502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176
196026,2,1,4,6,01,010,0.00016585,0.00007464,1,-1,25,-1,0,0,0,0,1,1,0.1923,0.2368,0.1923,0.2368,1.0000,2.0000,0.6766,2.4140,0.5721,1.6722,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,2,1,0.0676662583536,0.0619292016188,0.0685345696432,0.0729226427674,0.0472764486068,0.0476795931341,0.0473539764005,0.0529049664305,0.0422681531329,0.0482222876901,0.0364845797218,0.100708604035,0.0439737645946,0.0449661203541,0.0257237219543,0.0406865861411,0.032375606655,0.0412913029321,0.0260648442467,0.0509667715876,0.0677545637247,0.0938494389549,0.0520083179814,0.0503824038408,0.071337855189,0.045351141629,0.0280382962095,0.0359410763133,0.0380694188578,0.0422004968459,0.0367784569865,0.109166527103,0.0372250600123,0.0442660358399,0.0334184670351,0.0326334226539,0.0265693909451,0.0530655110813,0.0618580081505,0.0400861106459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
196036,0,0,2,2,01,011,0.00014608,0.00014608,6,6,1801,1801,0,0,0,0,0,0,0.3514,0.3514,0.3514,1.0000,1.0000,1.0000,0.4488,0.0000,0.7923,0.7923,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,0.3333,2,6,0.0500734683447,0.067258672459,0.0583147000575,0.0640388423944,0.049281287932,0.0465469877979,0.0565003513703,0.039430141187,0.0440682297323,0.0617772950872,0.0332460231266,0.0717817670734,0.0534849549607,0.033079920782,0.0319299814732,0.046253114419,0.0321983006452,0.0607551268128,0.0537788283396,0.0462020060052,0.0500734683447,0.067258672459,0.0583147000575,0.0640388423944,0.049281287932,0.0465469877979,0.0565003513703,0.039430141187,0.0440682297323,0.0617772950872,0.0332460231266,0.0717817670734,0.0534849549607,0.033079920782,0.0319299814732,0.046253114419,0.0321983006452,0.0607551268128,0.0537788283396,0.0462020060052,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
196046,0,-3,0,2,01,012,0.00045449,0.00025088,1,1,91,47,0,0,1,0,1,0,0.6333,0.2833,0.6333,0.2833,1.0000,2.0000,0.0069,0.3131,0.2401,0.4801,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,-1.6667,3,4,0.054777729823,0.079205869659,0.0481312041433,0.0584031074666,0.0382736296936,0.0645662494605,0.038377211912,0.0658610271903,0.0329736728528,0.0726974536038,0.0476305567544,0.0846094087182,0.0683297367285,0.0251877427708,0.02952093224,0.046991799741,0.0291411307726,0.0495295640915,0.0237375917134,0.0420543806647,0.0772011771853,0.089981540131,0.0703421268364,0.0428764368325,0.0641200304322,0.0579333203583,0.0385416113755,0.0435251862206,0.0195981292427,0.040953779555,0.0444747194159,0.101541074683,0.0356399322942,0.0364892042204,0.0376097713453,0.0327500486562,0.0293175746209,0.0581751269485,0.03983321243,0.0390959972163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
196075,-1,-1,0,0,00,000,0.00000000,0.00000000,-1,-1,-1,-1,0,0,1,1,0,0,1.0000,1.0000,1.0000,1.0000,1.0000,2.0000,0.0000,0.0000,0.5829,0.5829,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-1.0000,1,0,0.0695448018053,0.0800528823141,0.0632080417588,0.0513779033986,0.040026441157,0.0354904150806,0.0530190786624,0.0532698137722,0.0240933646372,0.0628205420437,0.0336212988079,0.0860477308473,0.0412573226049,0.0625242187322,0.0340999749265,0.0213808666317,0.030977183105,0.0467734950195,0.0813065578628,0.0291080668323,0.0695448018053,0.0800528823141,0.0632080417588,0.0513779033986,0.040026441157,0.0354904150806,0.0530190786624,0.0532698137722,0.0240933646372,0.0628205420437,0.0336212988079,0.0860477308473,0.0412573226049,0.0625242187322,0.0340999749265,0.0213808666317,0.030977183105,0.0467734950195,0.0813065578628,0.0291080668323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
